"country","sftgcode","year","yrborn","yrdied","reg.eap","reg.afr","reg.eur","reg.mna","reg.sca","reg.amr","dosreg","mkl.start","mkl.end","mkl.ongoing","mkl.type","mkl.ever","wdi.trade","wdi.gdppcppp","wdi.gdppc","wdi.gdppcgrow","wdi.inflation","wdi.cpi","wdi.popsize","wdi.popurb","wdi.popgrow","wdi.popdens","wdi.pop014","wdi.miltot","wdi.milpct","wdi.forest","wdi.minerals","wdi.energy","wdi.mobiles","wdi.imrate","cmm.succ","cmm.fail","cmm.plot","cmm.rumr","cpt.succ","cpt.fail","pol.democ","pol.autoc","pol.polity","pol.polity2","pol.durable","pol.xrreg","pol.xrcomp","pol.xropen","pol.xconst","pol.parreg","pol.parcomp","pol.exrec","pol.exconst","pol.polcomp","pit.rev.magfight","pit.rev.magfatal","pit.rev.magarea","pit.rev.magave","pit.rev.ongoing","pit.rev.onset","pit.rev.end","pit.rev.dur","pit.eth.magfight","pit.eth.magfatal","pit.eth.magarea","pit.eth.magave","pit.eth.ongoing","pit.eth.onset","pit.eth.end","pit.eth.dur","pit.gen.deathmag","pit.gen.ongoing","pit.gen.onset","pit.gen.end","pit.gen.dur","pit.reg.magfail","pit.reg.magcol","pit.reg.magviol","pit.reg.magave","pit.reg.ongoing","pit.reg.onset","pit.reg.end","pit.reg.dur","mev.ind","mev.intind","mev.intviol","mev.intwar","mev.civviol","mev.civwar","mev.ethviol","mev.ethwar","mev.inttot","mev.civtot","mev.actotal","mev.nborder","mev.region","ios.eu","ios.nato","ios.natopfp","ios.osce","ios.oecd","ios.coe","ios.comnw","ios.franc","ios.geneva","ios.gattwto","ios.apec","ios.asean","ios.seato","ios.oas","ios.mercosur","ios.opec","ios.arablg","ios.oau","ios.ecowas","ios.iccpr","ios.iccpr1","ios.achr","ios.achpr","ios.icj","ios.oic","imr.raw","imr.normed","elc.eleth","elc.eliti","dis.gcode1","dis.gprop1","dis.pdis1","dis.edis1","dis.gcode2","dis.gprop2","dis.pdis2","dis.edis2","dis.gcode3","dis.gprop3","dis.pdis3","dis.edis3","dis.gcode4","dis.gprop4","dis.pdis4","dis.edis4","dis.gcode5","dis.gprop5","dis.pdis5","dis.edis5","dis.gcode6","dis.gprop6","dis.pdis6","dis.edis6","dis.gcode7","dis.gprop7","dis.pdis7","dis.edis7","dis.gcode8","dis.gprop8","dis.pdis8","dis.edis8","dis.gcode9","dis.gprop9","dis.pdis9","dis.edis9","dis.gcode10","dis.gprop10","dis.pdis10","dis.edis10","dis.gcode11","dis.gprop11","dis.pdis11","dis.edis11","dis.gcode12","dis.gprop12","dis.pdis12","dis.edis12","dis.gcode13","dis.gprop13","dis.pdis13","dis.edis13","dis.gcode14","dis.gprop14","dis.pdis14","dis.edis14","dis.gcode15","dis.gprop15","dis.pdis15","dis.edis15","dis.gcode16","dis.gprop16","dis.pdis16","dis.edis16","dis.gcode17","dis.gprop17","dis.pdis17","dis.edis17","dis.gcode18","dis.gprop18","dis.pdis18","dis.edis18","dis.gcode19","dis.gprop19","dis.pdis19","dis.edis19","dis.gcode20","dis.gprop20","dis.pdis20","dis.edis20","elf.ethnic","elf.language","elf.religion","imf.gdppc","mkl.start.1","countryage","countryage.ln","postcw","wdi.popsize.ln","wdi.trade.ln","pol.cat.fl","pol.cat.pitf","pol.cat.fl1","pol.cat.fl2","pol.cat.fl3","pol.cat.fl7","pol.cat.pitf1","pol.cat.pitf2","pol.cat.pitf3","pol.cat.pitf4","pol.cat.pitf5","pol.cat.pitf6","pol.durable.ln","elc.elethc","elc.eleth2","elc.eleth1","cou.s.d","cou.f.d","cou.a.d","cou.tries5d","cou.a.d.1","elf.ethnicc","elf.ethnicc1","elf.ethnicc2","elf.ethnicc3","elf.ethnicc9","pit.any.onset","pit.any.onset.1","pit.any.ongoing","pit.cwar.onset","pit.cwar.onset.1","pit.dur.min","pit.dur.max","pit.reg.max","pit.eth.max","pit.rev.max","pit.mag.max","pit.sftpuhvl2.10","pit.sftpuhvl2.10.ln","pit.reg.dur.ln","pit.eth.dur.ln","pit.rev.dur.ln","pit.dur.min.ln","dis.l4pop","dis.l4pop.ln","imr.normed.ln","NA.","mev.regac","mev.regac.ln","mev.civtotc","mev.civtot.ln","imf.gdppcgrow","gdppcgrow","gdppcgrow.sr","slowgrowth","t.reserve","t.reserve.ln","t.re.growth"
"Chad","CHA",1992,1960,9999,0,1,0,0,0,0,"Africa",0,0,1,0,1,35.904560029092,1221.02883783602,568.63716837544,8.00144334631926,-3.11303067214964,43.5068948842132,6350174,21.235,3.18329159616206,5.04302255400254,47.9120414653205,38000,1.59887977433916,0,0,0,0,113.7,0,2,0,0,0,0,0,1,-4,-4,0,2,0,0,2,3,2,5,2,3,0,0,0,"0",0,0,0,0,3,1,2,2,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,4,4,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,110.1,2.6635220126,0,0,48301,0.52,0,0,48302,0.38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,253640.322,0,32,3.49650756146648,1,8.75623749308612,3.58086430773681,2,"A/F",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,0,1,0,0,28,28,0,3,0,3,3,1.38629436111989,0,3.36729582998647,0,3.36729582998647,0.38,3.66356164612965,0.979649311879906,0,15,2.77258872223978,1,1.6094379124341,-0.00781242180112895,-0.00781242180112895,-0.0883879052875955,0,84189960.4302989,18.248586237309,-0.319538248172508
"Chad","CHA",1993,1960,9999,0,1,0,0,0,0,"Africa",0,0,1,0,1,42.6473333333747,996.799693969548,464.212914431159,-15.7098370452077,-8.42793348651805,39.8401627213224,6556628,21.408,3.19942323059402,5.2069790343075,48.0618696073653,30000,1.21785027505148,0.302059023611863,0,0,0,112.6,0,1,0,0,0,1,0,1,-4,-4,1,2,0,0,2,3,2,5,2,3,0,0,0,"0",0,0,0,0,2,1,2,1.5,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,4,4,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,110.8,2.717124632,1,0,48301,0.52,0,0,48302,0.38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,242558.333,0,33,3.52636052461616,1,8.78823172539206,3.75296474756032,2,"A/F",0,1,0,0,1,0,0,0,0,0,0.693147180559945,1,0,1,0,1,1,1,0,3,0,0,1,0,0,0,1,0,0,29,29,0,2,0,2,2,1.09861228866811,0,3.40119738166216,0,3.40119738166216,0.38,3.66356164612965,0.99957420057361,0,15,2.77258872223978,1,1.6094379124341,-4.36917478759547,-4.36917478759547,-2.09025711040424,1,43281878.938742,17.583244605117,-0.485902134678218
"Chad","CHA",1994,1960,9999,0,1,0,0,0,0,"Africa",0,0,1,0,1,50.9883513558935,1062.7558283084,494.928904344964,10.1368876335147,41.7248972364415,56.4634296756252,6773104,21.44,3.24830287913233,5.37889453621347,48.1714292294936,40000,1.57666348837585,0.779423334452641,0,0,0,111.7,0,0,0,0,0,0,0,1,-4,-4,2,2,0,0,2,3,2,5,2,3,0,0,0,"0",0,0,0,0,2,0,2,1.5,1,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,4,4,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,111.4,2.7889862328,1,0,48301,0.52,0,0,48302,0.38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,249887.274,0,34,3.55534806148941,1,8.82071475418339,3.93159720184958,2,"A/F",0,1,0,0,1,0,0,0,0,0,1.09861228866811,1,0,1,0,0,0,1,0,3,0,0,1,0,0,NA,1,0,NA,30,30,0,2,0,2,2,1.09861228866811,0,3.43398720448515,0,3.43398720448515,0.38,3.66356164612965,1.02567817238362,0,14,2.70805020110221,1,1.6094379124341,3.02151689012473,3.02151689012473,1.73825110099914,0,80278306.2471,18.2010099836018,0.854778679103096
"Chad","CHA",1995,1960,9999,0,1,0,0,0,0,"Africa",0,0,1,0,1,55.6965565726313,1040.78055172749,484.694945357244,1.23654931686494,9.23032599768664,61.6751883041599,7001634,21.473,3.31840751852811,5.56038278271919,48.2499228037341,34850,1.33191669883395,1.26925343667298,0,0,0,110.9,0,0,0,0,0,0,0,1,-4,-4,3,2,0,0,2,3,2,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,112.1,2.8896907216,1,0,48301,0.52,0,0,48302,0.38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,233440.569,0,35,3.58351893845611,1,8.85389882936867,4.0199183240641,2,"A/F",0,1,0,0,1,0,0,0,0,0,1.38629436111989,1,0,1,0,0,0,1,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.38,3.66356164612965,1.06114947965024,0,12,2.56494935746154,0,0,-6.58164969217281,-6.58164969217281,-2.56547260600709,1,146818546.64286,18.8047080056935,0.828869510412269
"Chad","CHA",1996,1960,9999,0,1,0,0,0,0,"Africa",0,0,1,0,1,46.6100331929446,1028.51674634111,478.983650625847,2.21447303467441,11.3308789057281,68.6635292057841,7242018,21.506,3.37563464550714,5.75128494282084,48.4801335760281,34850,1.29451785617442,1.49453328555407,0,0,0,110,0,0,0,0,0,0,1,1,-2,-2,4,2,0,0,2,3,3,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,112.8,2.9719478467,1,0,48301,0.52,0,0,48302,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,232561.069,0,36,3.61091791264422,1,8.88765517582374,3.84181582252652,2,"A/P",0,1,0,0,0,1,0,0,0,0,1.6094379124341,1,0,1,0,0,0,1,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1.08921757848485,0,12,2.56494935746154,0,0,-0.376755421633675,-0.376755421633675,-0.613804058013365,0,168587620.8926,18.9429661778981,0.148271963914027
"Chad","CHA",1997,1960,9999,0,1,0,0,0,0,"Africa",0,0,1,0,1,49.313101141288,1050.10430115177,489.037046302753,5.65339232788355,5.5722571112533,72.4896375947909,7494143,21.538,3.4221885280047,5.95151127700127,48.6341933960961,34850,1.25565811798286,1.80266342665645,0,0,0,109.1,0,0,0,0,0,0,1,1,-2,-2,5,2,0,0,2,3,3,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,113.6,3.1913996627,1,0,48301,0.52,0,0,48302,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,239647.466,0,37,3.63758615972639,1,8.92187706110379,3.89818978897616,2,"A/P",0,1,0,0,0,1,0,0,0,0,1.79175946922805,1,0,1,0,0,0,1,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1.16045958630389,0,13,2.63905732961526,0,0,3.04711232644016,3.04711232644016,1.7455979853449,0,139051267.895758,18.7503532568749,-0.175198824447842
"Chad","CHA",1998,1960,9999,0,1,0,0,0,0,"Africa",0,0,1,0,1,48.0589828951249,1084.60377039641,505.103563238175,6.95157991354007,4.2588511022514,75.5768633245147,7760157,21.571,3.48807838275767,6.16276763024142,48.7326222910181,34850,1.21578617234231,1.99983587899615,0,0,0,108,0,0,0,0,0,0,1,1,-2,-2,6,2,0,0,2,3,3,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,114.3,3.3859831086,1,0,48301,0.52,0,0,48302,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,249960.383,0,38,3.66356164612965,1,8.95675784493136,3.87242906685352,2,"A/P",0,1,0,0,0,1,0,0,0,0,1.94591014905531,1,0,1,0,0,0,0,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1.21964429509838,1,11,2.484906649788,0,0,4.30336993423499,4.30336993423499,2.07445653949052,0,123289617.578398,18.6300467600344,-0.113351359939961
"Chad","CHA",1999,1960,9999,0,1,0,0,0,0,"Africa",0,0,1,0,1,50.5078677642823,1039.35352626366,484.030374878804,-0.682850217297741,-8.02505962727454,69.5117749782986,8042713,21.604,3.57638981332594,6.38716089580686,48.7959349040554,34850,1.17527398891027,1.88840681059558,0,0,0,106.9,0,0,0,0,0,0,1,1,-2,-2,7,2,0,0,2,3,3,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,115,3.5310916628,1,0,48301,0.52,0,0,48302,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,242055.703,0,39,3.68887945411394,1,8.99252174306462,3.92212912145869,2,"A/P",0,1,0,0,0,1,0,0,0,0,2.07944154167984,1,0,1,0,0,0,0,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1.26160707605423,1,11,2.484906649788,0,0,-3.16237313494595,-3.16237313494595,-1.77830625454277,1,98247717.0519914,18.4030025723316,-0.203114431030519
"Chad","CHA",2000,1960,9999,0,1,0,0,0,0,"Africa",0,0,1,0,1,51.5711720135652,993.09227421984,462.4863567913,-0.879681025444839,3.822600880863,72.1689327009226,8343321,21.637,3.66948744658657,6.62589024777637,48.8365124630827,34600,1.12631968207837,2.38299050665368,0,0,0.0662558722278393,105.7,0,0,0,0,0,0,1,1,-2,-2,8,2,0,0,2,3,3,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,113.4,3.5172199814,1,0,48301,0.52,0,0,48302,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,233894.537,0,40,3.71357206670431,1,9.02921661753049,3.94296283445898,2,"A/P",0,1,0,0,0,1,0,0,0,0,2.19722457733622,1,0,1,0,0,0,0,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1.25767089955968,1,12,2.56494935746154,0,0,-3.37160657602849,-3.37160657602849,-1.83619350179345,1,113752750.903147,18.5495377992668,0.157815716399298
"Chad","CHA",2001,1960,9999,0,1,0,0,0,0,"Africa",0,0,1,0,1,64.3219080406854,1067.87539993024,497.313105782416,11.658134654294,12.4312865279941,81.1404595091695,8663599,21.67,3.76688866073872,6.88024062897077,49.0040917175414,34900,1.09836849791027,2.03292657509195,0,0,0.255193270043082,104.6,0,0,0,0,0,0,1,1,-2,-2,9,2,0,0,2,3,3,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,111.9,3.6546880105,1,0,48301,0.52,0,0,48302,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,254792.473,0,41,3.73766961828337,1,9.06688550413788,4.16390028924237,2,"A/P",0,1,0,0,0,1,0,0,0,0,2.30258509299405,1,0,1,0,0,0,0,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1.29601072991408,1,16,2.83321334405622,0,0,8.93476875007131,8.93476875007131,2.98910835368531,0,125450913.533748,18.6474251128048,0.102838503137047
"Chad","CHA",2002,1960,9999,0,1,0,0,0,0,"Africa",0,0,1,0,1,126.350807849912,1114.98634115402,519.2528269314,8.49120981898056,5.19181895195449,85.3531252636695,9002102,21.702,3.83278804661831,7.14906448538755,49.1065420054116,34900,1.05981389182185,2.31251574020231,0,0,0.381697962179312,103.4,0,0,0,0,0,0,1,1,-2,-2,10,2,0,0,2,3,3,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,110.3,3.7466893039,1,0,48301,0.52,0,0,48302,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,269685.293,0,42,3.76120011569356,1,9.10521338460406,4.83906222756059,2,"A/P",0,1,0,0,0,1,0,0,0,0,2.39789527279837,1,0,1,0,0,0,0,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1.32087259774538,1,12,2.56494935746154,0,0,5.84507847686694,5.84507847686694,2.41765971072584,0,222510577.743135,19.2204851988591,0.773686388367962
"Chad","CHA",2003,1960,9999,0,1,0,0,0,0,"Africa",0,1,1,0,1,83.3789149599315,1231.07364021733,573.315066067947,14.7216670121033,-1.75256941248657,83.8572524976971,9353516,21.735,3.82942097730559,7.4281416772554,49.1528960874178,34800,1.01853946708727,3.20502216235841,0,1.44008397726692,0.698081478781438,102.3,0,0,0,0,0,0,1,1,-2,-2,11,2,0,0,2,3,3,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,108.8,3.8465346535,1,0,48301,0.52,0,0,48302,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,282642.506,0,43,3.78418963391826,1,9.14350759437711,4.42339545917454,2,"A/P",0,1,0,0,0,1,0,0,0,0,2.484906649788,1,0,1,0,0,0,0,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1.34717265297545,1,12,2.56494935746154,0,0,4.80456789314054,4.80456789314054,2.19193245633631,0,191745202.550797,19.0716779786068,-0.13826477601372
"Chad","CHA",2004,1960,9999,0,1,0,0,0,0,"Africa",0,0,0,0,1,101.768590921564,1584.59889798183,737.95294790592,33.6293718524659,-5.35540028884813,79.3663609552153,9710498,21.768,3.7455252925752,7.71164072426938,49.1416197191946,34000,0.958822791217747,1.77878110175477,0,30.9699189549906,1.27263005244477,101.3,0,0,0,0,0,0,1,1,-2,-2,12,2,0,0,2,3,3,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,107.2,3.9056122449,1,0,48301,0.52,0,0,48302,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,368481.352,0,44,3.80666248977032,1,9.18096284730287,4.62270151939279,2,"A/P",0,1,0,0,0,1,0,0,0,0,2.56494935746154,1,0,1,0,0,0,0,0,3,0,0,1,0,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1.36241455586774,0,10,2.39789527279837,0,0,30.3701121302682,30.3701121302682,5.51090846687442,0,226603536.194151,19.2387125118828,0.18179507585917
"Chad","CHA",2005,1960,9999,0,1,0,0,0,0,"Africa",0,0,0,0,1,85.8467450268875,1793.24252103853,835.11897325944,17.3325337350837,7.8903656746299,85.6286570572285,10067932,21.801,3.61477548572222,7.99549872935197,49.0670576638777,35000,0.951038629287044,1.33143881632076,0.000305411290018522,27.4837104134473,2.09697762614743,100.4,0,0,0,0,0,0,1,1,-2,-2,13,2,0,0,2,3,3,5,2,6,2,1,2,"1.5",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,105.6,3.9502245509,1,0,48301,0.52,0,0,48302,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,388019.645,0,45,3.8286413964891,1,9.21711060216009,4.45256367196993,2,"A/P",0,1,0,0,0,1,0,0,0,0,2.63905732961526,1,0,1,0,0,0,0,1,3,0,0,1,0,1,0,1,1,0,1,1,0,0,2,2,2,1.09861228866811,0,0,0.693147180559945,0.693147180559945,0,0,1.37377242562634,0,6,1.94591014905531,1,0.693147180559945,5.30238311761297,5.30238311761297,2.3026904085467,0,231282857.617821,19.2591520112594,0.0206498164250217
"Chad","CHA",2006,1960,9999,0,1,0,0,0,0,"Africa",0,0,0,0,1,95.9132286345796,1743.28012136682,811.851318479958,0.648262014094513,8.0362889795133,92.5100233876238,10423616,21.834,3.4718677900052,8.27796696315121,49.1101840282681,NA,NA,1.3815725030258,0.000591931563621045,24.7028231080223,4.50029941617226,99.4,0,1,1,0,0,1,1,1,-2,-2,14,2,0,0,2,3,3,5,2,6,2,2,2,"2",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,3,3,5,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,103.8,4.1686746988,0,0,48301,0.52,0,0,48302,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.64,381009.784,0,46,3.85014760171006,1,9.25182928006014,4.56344391434269,2,"A/P",0,1,0,0,0,1,0,0,0,0,2.70805020110221,0,0,0,0,1,1,1,0,3,0,0,1,0,0,0,1,0,0,2,2,0,0,2,2,2,1.09861228866811,0,0,1.09861228866811,1.09861228866811,0,0,1.42759816726228,0,4,1.6094379124341,1,1.38629436111989,-1.80657373674986,-1.80657373674986,-1.34408844082146,1,632157876.268482,20.2646497251375,1.73326731941837
